0.8765474021841491,0.05652434197982803
0.8722951243828612,0.6221106444760378
0.39015207650512607,0.17287197922371234
0.5390023055240947,0.028277477573125598
0.8728036397920592,0.832747945794248
0.06599168587497806,0.6818844336953896
0.8539229677944729,0.17032236127547884
0.245428083728079,0.5134884064985465
0.028610825511026894,0.2292854701525513
0.21091052141040445,0.6966217815245992
0.8634536406607756,0.44576651118239174
0.4557348752891378,0.4097733541592814
0.194277489020946,0.8101975887101441
0.18018386712475687,0.9382199168132406
0.6525667945895384,0.9746504503370763
0.027487070492369647,0.04198451479494025
0.17274787921561652,0.42322135921270443
0.5862727276326665,0.7379147092334262
0.19503631839465307,0.8634002224133577
0.09261903848898734,0.9433519085918203
